#options: 1920x1080 fps=24000/1001 timebase=1001/24000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=23 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1759 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:142 out:143 type:b dur:2 cpbdur:2 q:32.28 aq:27.42 tex:24556 mv:21123 misc:5009 imb:458 pmb:1686 smb:6016 d:- ref:0 ;
in:145 out:144 type:P dur:2 cpbdur:2 q:32.41 aq:23.24 tex:16818 mv:14670 misc:5792 imb:415 pmb:1506 smb:6239 d:- ref:0 ;
in:144 out:145 type:b dur:2 cpbdur:2 q:32.34 aq:27.12 tex:918 mv:875 misc:1055 imb:9 pmb:119 smb:8032 d:- ref:0 ;
in:147 out:146 type:P dur:2 cpbdur:2 q:32.51 aq:23.73 tex:22506 mv:20536 misc:6310 imb:627 pmb:1832 smb:5701 d:- ref:0 ;
in:146 out:147 type:b dur:2 cpbdur:2 q:32.46 aq:26.88 tex:997 mv:1178 misc:1217 imb:4 pmb:172 smb:7984 d:- ref:0 ;
in:149 out:148 type:P dur:2 cpbdur:2 q:32.51 aq:24.12 tex:16728 mv:16389 misc:5867 imb:458 pmb:1511 smb:6191 d:- ref:0 ;
in:148 out:149 type:b dur:2 cpbdur:2 q:32.51 aq:26.47 tex:462 mv:831 misc:883 imb:2 pmb:106 smb:8052 d:- ref:0 ;
in:151 out:150 type:P dur:2 cpbdur:2 q:32.48 aq:25.02 tex:20680 mv:19198 misc:6466 imb:687 pmb:1641 smb:5832 d:- ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:32.49 aq:26.23 tex:1152 mv:2053 misc:1587 imb:19 pmb:236 smb:7905 d:- ref:0 ;
in:153 out:152 type:P dur:2 cpbdur:2 q:32.45 aq:25.10 tex:26838 mv:22307 misc:6423 imb:1248 pmb:1493 smb:5419 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:32.46 aq:27.27 tex:2237 mv:3441 misc:2338 imb:46 pmb:406 smb:7708 d:- ref:0 ;
in:157 out:154 type:P dur:2 cpbdur:2 q:32.40 aq:22.75 tex:173724 mv:47579 misc:849 imb:6820 pmb:479 smb:861 d:- ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:32.42 aq:23.74 tex:14634 mv:12038 misc:5216 imb:385 pmb:1300 smb:6475 d:- ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:32.44 aq:27.29 tex:11235 mv:13794 misc:4819 imb:304 pmb:1322 smb:6534 d:- ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:32.41 aq:26.25 tex:3465 mv:2831 misc:2632 imb:24 pmb:458 smb:7678 d:- ref:0 ;
in:159 out:158 type:P dur:2 cpbdur:2 q:32.70 aq:23.07 tex:29773 mv:20256 misc:6635 imb:945 pmb:1783 smb:5432 d:- ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:32.55 aq:25.34 tex:2363 mv:2617 misc:2212 imb:27 pmb:401 smb:7732 d:- ref:0 ;
in:161 out:160 type:P dur:2 cpbdur:2 q:32.57 aq:22.88 tex:31389 mv:20954 misc:6825 imb:1084 pmb:1814 smb:5262 d:- ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:32.63 aq:24.53 tex:1810 mv:2234 misc:2084 imb:25 pmb:342 smb:7793 d:- ref:0 ;
in:163 out:162 type:P dur:2 cpbdur:2 q:32.42 aq:22.98 tex:25628 mv:17962 misc:6538 imb:833 pmb:1667 smb:5660 d:- ref:0 ;
in:162 out:163 type:b dur:2 cpbdur:2 q:32.49 aq:23.65 tex:1946 mv:2106 misc:2084 imb:21 pmb:343 smb:7796 d:- ref:0 ;
in:165 out:164 type:P dur:2 cpbdur:2 q:32.25 aq:23.37 tex:26803 mv:17246 misc:6439 imb:823 pmb:1627 smb:5710 d:- ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:32.34 aq:23.14 tex:2296 mv:2013 misc:2203 imb:41 pmb:316 smb:7803 d:- ref:0 ;
in:167 out:166 type:P dur:2 cpbdur:2 q:32.09 aq:22.50 tex:31936 mv:20545 misc:7167 imb:1091 pmb:1865 smb:5204 d:- ref:0 ;
in:166 out:167 type:b dur:2 cpbdur:2 q:32.17 aq:23.51 tex:2087 mv:1618 misc:1967 imb:30 pmb:271 smb:7859 d:- ref:0 ;
in:169 out:168 type:P dur:2 cpbdur:2 q:31.96 aq:22.51 tex:25637 mv:17671 misc:6844 imb:863 pmb:1627 smb:5670 d:- ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:32.02 aq:22.93 tex:2192 mv:1508 misc:1980 imb:32 pmb:264 smb:7864 d:- ref:0 ;
in:171 out:170 type:P dur:2 cpbdur:2 q:32.07 aq:23.08 tex:21492 mv:14991 misc:6541 imb:694 pmb:1515 smb:5951 d:- ref:0 ;
in:170 out:171 type:b dur:2 cpbdur:2 q:32.01 aq:22.74 tex:1931 mv:1262 misc:1847 imb:43 pmb:223 smb:7894 d:- ref:0 ;
in:173 out:172 type:P dur:2 cpbdur:2 q:31.92 aq:22.71 tex:19805 mv:14145 misc:6466 imb:702 pmb:1381 smb:6077 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:32.00 aq:22.80 tex:1728 mv:1311 misc:1769 imb:30 pmb:221 smb:7909 d:- ref:0 ;
in:175 out:174 type:P dur:2 cpbdur:2 q:31.80 aq:22.71 tex:17537 mv:13447 misc:6216 imb:653 pmb:1304 smb:6203 d:- ref:0 ;
in:174 out:175 type:b dur:2 cpbdur:2 q:31.86 aq:23.33 tex:1995 mv:1528 misc:2005 imb:27 pmb:274 smb:7859 d:- ref:0 ;
in:177 out:176 type:P dur:2 cpbdur:2 q:31.69 aq:23.01 tex:14795 mv:11528 misc:5893 imb:621 pmb:1072 smb:6467 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:31.75 aq:24.17 tex:2276 mv:1896 misc:2148 imb:34 pmb:329 smb:7797 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:31.56 aq:24.35 tex:5907 mv:6137 misc:3900 imb:237 pmb:617 smb:7306 d:- ref:0 ;
in:179 out:179 type:I dur:2 cpbdur:2 q:29.05 aq:20.15 tex:374048 mv:140225 misc:351 imb:8160 pmb:0 smb:0 d:- ref:;
in:181 out:180 type:P dur:2 cpbdur:2 q:31.93 aq:22.26 tex:15425 mv:7206 misc:5553 imb:323 pmb:1245 smb:6592 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:31.93 aq:23.16 tex:1076 mv:548 misc:1216 imb:28 pmb:118 smb:8014 d:- ref:0 ;
in:183 out:182 type:P dur:2 cpbdur:2 q:31.83 aq:22.40 tex:17452 mv:6761 misc:5435 imb:296 pmb:1242 smb:6622 d:- ref:0 ;
in:182 out:183 type:b dur:2 cpbdur:2 q:31.88 aq:23.46 tex:942 mv:374 misc:1068 imb:21 pmb:93 smb:8046 d:- ref:0 ;
in:185 out:184 type:P dur:2 cpbdur:2 q:31.71 aq:23.03 tex:56852 mv:8588 misc:5408 imb:472 pmb:1330 smb:6358 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:31.77 aq:23.24 tex:1038 mv:822 misc:1252 imb:32 pmb:138 smb:7990 d:- ref:0 ;
in:187 out:186 type:P dur:2 cpbdur:2 q:31.56 aq:22.35 tex:11118 mv:4105 misc:4169 imb:179 pmb:786 smb:7195 d:- ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:31.64 aq:23.46 tex:912 mv:573 misc:1083 imb:35 pmb:82 smb:8043 d:- ref:0 ;
in:191 out:188 type:P dur:2 cpbdur:2 q:31.38 aq:21.65 tex:77976 mv:15088 misc:6520 imb:1022 pmb:2106 smb:5032 d:- ref:0 ;
in:189 out:189 type:B dur:2 cpbdur:2 q:31.47 aq:22.30 tex:4400 mv:2380 misc:2948 imb:86 pmb:512 smb:7562 d:- ref:0 ;
in:188 out:190 type:b dur:2 cpbdur:2 q:31.52 aq:24.71 tex:1711 mv:547 misc:1590 imb:22 pmb:203 smb:7935 d:- ref:0 ;
in:190 out:191 type:b dur:2 cpbdur:2 q:31.42 aq:23.49 tex:1931 mv:1081 misc:1700 imb:45 pmb:246 smb:7869 d:- ref:0 ;
in:194 out:192 type:P dur:2 cpbdur:2 q:31.13 aq:22.51 tex:18618 mv:6431 misc:5431 imb:359 pmb:1109 smb:6692 d:- ref:0 ;
in:192 out:193 type:B dur:2 cpbdur:2 q:31.29 aq:22.27 tex:1454 mv:871 misc:1451 imb:35 pmb:159 smb:7966 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:31.21 aq:23.10 tex:783 mv:405 misc:932 imb:22 pmb:65 smb:8073 d:- ref:0 ;
in:196 out:195 type:P dur:2 cpbdur:2 q:31.04 aq:22.20 tex:11099 mv:4836 misc:4585 imb:273 pmb:750 smb:7137 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:31.08 aq:21.03 tex:911 mv:438 misc:1003 imb:24 pmb:81 smb:8055 d:- ref:0 ;
in:198 out:197 type:P dur:2 cpbdur:2 q:30.85 aq:21.36 tex:10006 mv:4733 misc:4205 imb:255 pmb:675 smb:7230 d:- ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:30.94 aq:22.43 tex:1052 mv:567 misc:1069 imb:27 pmb:90 smb:8043 d:- ref:0 ;
in:200 out:199 type:P dur:2 cpbdur:2 q:30.71 aq:21.58 tex:6343 mv:3116 misc:3277 imb:197 pmb:425 smb:7538 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:30.78 aq:22.85 tex:1022 mv:581 misc:1101 imb:32 pmb:89 smb:8039 d:- ref:0 ;
in:202 out:201 type:P dur:2 cpbdur:2 q:30.52 aq:21.55 tex:4896 mv:2000 misc:2496 imb:188 pmb:252 smb:7720 d:- ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:30.61 aq:22.68 tex:1029 mv:535 misc:1108 imb:28 pmb:94 smb:8038 d:- ref:0 ;
in:203 out:203 type:I dur:2 cpbdur:2 q:28.50 aq:19.06 tex:655056 mv:170069 misc:395 imb:8160 pmb:0 smb:0 d:- ref:;
in:206 out:204 type:P dur:2 cpbdur:2 q:31.05 aq:21.31 tex:72153 mv:15835 misc:4732 imb:440 pmb:1633 smb:6087 d:- ref:0 ;
in:204 out:205 type:B dur:2 cpbdur:2 q:31.05 aq:28.20 tex:10893 mv:7410 misc:1705 imb:73 pmb:512 smb:7575 d:- ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:31.05 aq:28.18 tex:5649 mv:5323 misc:1452 imb:27 pmb:390 smb:7743 d:- ref:0 ;
in:210 out:207 type:P dur:2 cpbdur:2 q:30.81 aq:22.54 tex:100072 mv:21745 misc:5183 imb:402 pmb:2547 smb:5211 d:- ref:0 ;
in:208 out:208 type:B dur:2 cpbdur:2 q:30.93 aq:26.48 tex:10864 mv:9135 misc:2665 imb:46 pmb:723 smb:7391 d:- ref:0 ;
in:207 out:209 type:b dur:2 cpbdur:2 q:30.99 aq:27.97 tex:3347 mv:4566 misc:1543 imb:14 pmb:380 smb:7766 d:- ref:0 ;
in:209 out:210 type:b dur:2 cpbdur:2 q:30.87 aq:26.83 tex:2001 mv:3852 misc:1363 imb:19 pmb:290 smb:7851 d:- ref:0 ;
in:212 out:211 type:P dur:2 cpbdur:2 q:30.52 aq:22.82 tex:70360 mv:17385 misc:5255 imb:206 pmb:2535 smb:5419 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:30.66 aq:25.84 tex:1419 mv:2678 misc:1215 imb:8 pmb:238 smb:7914 d:- ref:0 ;
in:214 out:213 type:P dur:2 cpbdur:2 q:30.39 aq:22.41 tex:67192 mv:17661 misc:5435 imb:205 pmb:2668 smb:5287 d:- ref:0 ;
in:213 out:214 type:b dur:2 cpbdur:2 q:30.45 aq:27.55 tex:1654 mv:1962 misc:1320 imb:7 pmb:221 smb:7932 d:- ref:0 ;
in:218 out:215 type:P dur:2 cpbdur:2 q:30.25 aq:21.66 tex:96563 mv:23008 misc:5781 imb:388 pmb:3135 smb:4637 d:- ref:0 ;
in:216 out:216 type:B dur:2 cpbdur:2 q:30.32 aq:26.08 tex:9186 mv:7475 misc:3491 imb:22 pmb:880 smb:7258 d:- ref:0 ;
in:215 out:217 type:b dur:2 cpbdur:2 q:30.35 aq:26.60 tex:1187 mv:2041 misc:1324 imb:3 pmb:212 smb:7945 d:- ref:0 ;
in:217 out:218 type:b dur:2 cpbdur:2 q:30.28 aq:24.20 tex:1048 mv:1437 misc:1115 imb:6 pmb:149 smb:8005 d:- ref:0 ;
in:220 out:219 type:P dur:2 cpbdur:2 q:30.33 aq:23.51 tex:41501 mv:12146 misc:5137 imb:148 pmb:1896 smb:6116 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:30.29 aq:25.93 tex:791 mv:1761 misc:1160 imb:9 pmb:167 smb:7984 d:- ref:0 ;
in:222 out:221 type:P dur:2 cpbdur:2 q:30.19 aq:23.02 tex:48628 mv:12988 misc:5072 imb:210 pmb:1878 smb:6072 d:- ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:30.26 aq:25.93 tex:1318 mv:2916 misc:1574 imb:13 pmb:284 smb:7863 d:- ref:0 ;
in:224 out:223 type:P dur:2 cpbdur:2 q:30.16 aq:24.56 tex:38125 mv:12105 misc:4154 imb:209 pmb:1456 smb:6495 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:30.18 aq:25.92 tex:2918 mv:3902 misc:1716 imb:24 pmb:332 smb:7804 d:- ref:0 ;
in:226 out:225 type:P dur:2 cpbdur:2 q:30.00 aq:26.87 tex:26005 mv:9938 misc:3721 imb:207 pmb:1107 smb:6846 d:- ref:0 ;
in:225 out:226 type:b dur:2 cpbdur:2 q:30.08 aq:27.09 tex:4564 mv:4621 misc:1991 imb:22 pmb:461 smb:7677 d:- ref:0 ;
in:227 out:227 type:I dur:2 cpbdur:2 q:27.80 aq:21.78 tex:847042 mv:213697 misc:325 imb:8160 pmb:0 smb:0 d:- ref:;
in:230 out:228 type:P dur:2 cpbdur:2 q:30.63 aq:25.25 tex:210896 mv:43621 misc:4971 imb:469 pmb:4025 smb:3666 d:- ref:0 ;
in:228 out:229 type:B dur:2 cpbdur:2 q:30.63 aq:29.94 tex:31193 mv:26057 misc:5430 imb:34 pmb:2298 smb:5828 d:- ref:0 ;
in:229 out:230 type:b dur:2 cpbdur:2 q:30.63 aq:30.96 tex:13285 mv:19323 misc:4632 imb:28 pmb:1531 smb:6601 d:- ref:0 ;
in:232 out:231 type:P dur:2 cpbdur:2 q:30.69 aq:25.54 tex:177590 mv:38939 misc:5039 imb:474 pmb:3748 smb:3938 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:30.66 aq:31.07 tex:14700 mv:20163 misc:4817 imb:16 pmb:1687 smb:6457 d:- ref:0 ;
in:234 out:233 type:P dur:2 cpbdur:2 q:30.63 aq:26.58 tex:173006 mv:37922 misc:4872 imb:535 pmb:3508 smb:4117 d:- ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:30.66 aq:30.28 tex:14484 mv:20071 misc:4773 imb:18 pmb:1715 smb:6427 d:- ref:0 ;
in:237 out:235 type:P dur:2 cpbdur:2 q:30.62 aq:25.17 tex:302678 mv:58245 misc:2709 imb:2893 pmb:4069 smb:1198 d:- ref:0 ;
in:235 out:236 type:B dur:2 cpbdur:2 q:30.62 aq:26.96 tex:99708 mv:42817 misc:6123 imb:302 pmb:4057 smb:3801 d:- ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:30.62 aq:29.05 tex:16855 mv:19284 misc:4845 imb:28 pmb:1752 smb:6380 d:- ref:0 ;
in:239 out:238 type:P dur:2 cpbdur:2 q:30.69 aq:27.81 tex:103376 mv:33993 misc:5207 imb:531 pmb:3181 smb:4448 d:- ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:30.65 aq:29.62 tex:21755 mv:20319 misc:4926 imb:48 pmb:1946 smb:6166 d:- ref:0 ;
in:240 out:240 type:i dur:2 cpbdur:2 q:27.77 aq:20.17 tex:320437 mv:138085 misc:470 imb:8160 pmb:0 smb:0 d:- ref:;
in:243 out:241 type:P dur:2 cpbdur:2 q:30.79 aq:24.58 tex:213871 mv:47816 misc:2553 imb:2976 pmb:1825 smb:3359 d:- ref:0 ;
in:241 out:242 type:B dur:2 cpbdur:2 q:30.79 aq:27.04 tex:77311 mv:44202 misc:4183 imb:865 pmb:2501 smb:4794 d:- ref:0 ;
in:242 out:243 type:b dur:2 cpbdur:2 q:30.79 aq:28.49 tex:49601 mv:40612 misc:4499 imb:567 pmb:2494 smb:5099 d:- ref:0 ;
in:245 out:244 type:P dur:2 cpbdur:2 q:31.36 aq:26.62 tex:157735 mv:47663 misc:3114 imb:2647 pmb:2080 smb:3433 d:- ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:31.08 aq:28.11 tex:54662 mv:42745 misc:4521 imb:691 pmb:2600 smb:4869 d:- ref:0 ;
in:247 out:246 type:P dur:2 cpbdur:2 q:31.44 aq:26.01 tex:155501 mv:48305 misc:2786 imb:2679 pmb:1977 smb:3504 d:- ref:0 ;
in:246 out:247 type:b dur:2 cpbdur:2 q:31.40 aq:28.63 tex:51805 mv:45192 misc:4459 imb:733 pmb:2660 smb:4767 d:- ref:0 ;
in:249 out:248 type:P dur:2 cpbdur:2 q:31.54 aq:27.60 tex:147925 mv:49975 misc:2540 imb:2698 pmb:2045 smb:3417 d:- ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:31.49 aq:29.19 tex:46675 mv:41638 misc:4919 imb:628 pmb:2621 smb:4911 d:- ref:0 ;
in:250 out:250 type:P dur:2 cpbdur:2 q:31.77 aq:27.31 tex:75255 mv:38660 misc:4541 imb:1643 pmb:2097 smb:4420 d:- ref:0 ;
in:251 out:251 type:I dur:2 cpbdur:2 q:28.01 aq:18.21 tex:475495 mv:184446 misc:611 imb:8160 pmb:0 smb:0 d:- ref:;
in:253 out:252 type:P dur:2 cpbdur:2 q:32.18 aq:27.11 tex:44572 mv:13414 misc:4758 imb:101 pmb:1492 smb:6567 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:32.18 aq:33.18 tex:2930 mv:4133 misc:1729 imb:1 pmb:376 smb:7783 d:- ref:0 ;
in:255 out:254 type:P dur:2 cpbdur:2 q:32.21 aq:27.57 tex:40041 mv:12684 misc:4299 imb:118 pmb:1395 smb:6647 d:- ref:0 ;
in:254 out:255 type:b dur:2 cpbdur:2 q:32.20 aq:33.20 tex:3599 mv:4447 misc:1786 imb:2 pmb:399 smb:7759 d:- ref:0 ;
in:257 out:256 type:P dur:2 cpbdur:2 q:32.50 aq:27.90 tex:39681 mv:12813 misc:4458 imb:153 pmb:1448 smb:6559 d:- ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:32.35 aq:33.86 tex:3011 mv:4011 misc:1778 imb:1 pmb:376 smb:7783 d:- ref:0 ;
in:259 out:258 type:P dur:2 cpbdur:2 q:32.55 aq:28.28 tex:39038 mv:13977 misc:4593 imb:140 pmb:1520 smb:6500 d:- ref:0 ;
in:258 out:259 type:b dur:2 cpbdur:2 q:32.53 aq:33.06 tex:3329 mv:4294 misc:1801 imb:1 pmb:375 smb:7784 d:- ref:0 ;
in:261 out:260 type:P dur:2 cpbdur:2 q:32.69 aq:28.40 tex:37984 mv:14372 misc:5356 imb:191 pmb:1703 smb:6266 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:32.62 aq:33.17 tex:3518 mv:4775 misc:1939 imb:7 pmb:418 smb:7735 d:- ref:0 ;
in:265 out:262 type:P dur:2 cpbdur:2 q:32.82 aq:19.52 tex:163128 mv:37786 misc:862 imb:6999 pmb:338 smb:823 d:- ref:0 ;
in:263 out:263 type:B dur:2 cpbdur:2 q:32.76 aq:30.16 tex:30999 mv:13081 misc:5104 imb:91 pmb:1646 smb:6423 d:- ref:0 ;
in:262 out:264 type:b dur:2 cpbdur:2 q:32.72 aq:33.12 tex:4272 mv:4896 misc:2040 imb:2 pmb:451 smb:7707 d:- ref:0 ;
in:264 out:265 type:b dur:2 cpbdur:2 q:32.79 aq:27.93 tex:1247 mv:1287 misc:1394 imb:6 pmb:302 smb:7852 d:- ref:0 ;
in:267 out:266 type:P dur:2 cpbdur:2 q:33.25 aq:25.32 tex:7967 mv:5112 misc:3393 imb:79 pmb:693 smb:7388 d:- ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:33.03 aq:24.43 tex:128 mv:140 misc:548 imb:0 pmb:21 smb:8139 d:- ref:0 ;
in:269 out:268 type:P dur:2 cpbdur:2 q:33.14 aq:23.29 tex:9224 mv:6884 misc:4116 imb:156 pmb:827 smb:7177 d:- ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:33.19 aq:22.92 tex:130 mv:64 misc:494 imb:1 pmb:11 smb:8148 d:- ref:0 ;
in:271 out:270 type:P dur:2 cpbdur:2 q:33.04 aq:24.15 tex:7899 mv:5564 misc:3921 imb:129 pmb:764 smb:7267 d:- ref:0 ;
in:270 out:271 type:b dur:2 cpbdur:2 q:33.09 aq:21.82 tex:130 mv:100 misc:522 imb:2 pmb:15 smb:8143 d:- ref:0 ;
in:273 out:272 type:P dur:2 cpbdur:2 q:32.94 aq:24.79 tex:4664 mv:2844 misc:2708 imb:87 pmb:422 smb:7651 d:- ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:32.99 aq:22.49 tex:190 mv:76 misc:542 imb:1 pmb:19 smb:8140 d:- ref:0 ;
in:274 out:274 type:P dur:2 cpbdur:2 q:32.82 aq:22.97 tex:44145 mv:31733 misc:4434 imb:4451 pmb:1896 smb:1813 d:- ref:0 w:6,75,1,6,75,-23,69,-10 ;
in:275 out:275 type:P dur:2 cpbdur:2 q:32.80 aq:24.25 tex:146009 mv:37150 misc:737 imb:7120 pmb:278 smb:762 d:- ref:0 ;
in:276 out:276 type:I dur:2 cpbdur:2 q:29.35 aq:21.80 tex:268857 mv:110859 misc:356 imb:8160 pmb:0 smb:0 d:- ref:;
in:280 out:277 type:P dur:2 cpbdur:2 q:33.00 aq:26.12 tex:122890 mv:46213 misc:3873 imb:3545 pmb:1907 smb:2708 d:- ref:0 ;
in:278 out:278 type:B dur:2 cpbdur:2 q:33.00 aq:26.13 tex:49664 mv:44022 misc:5906 imb:1159 pmb:2977 smb:4024 d:- ref:0 ;
in:277 out:279 type:b dur:2 cpbdur:2 q:33.00 aq:27.52 tex:19325 mv:25193 misc:5418 imb:474 pmb:2154 smb:5532 d:- ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:33.00 aq:26.98 tex:23513 mv:27878 misc:6209 imb:470 pmb:2556 smb:5134 d:- ref:0 ;
in:282 out:281 type:P dur:2 cpbdur:2 q:32.75 aq:26.47 tex:99869 mv:45019 misc:4392 imb:2639 pmb:2263 smb:3258 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:32.87 aq:29.70 tex:22699 mv:29752 misc:5509 imb:513 pmb:2297 smb:5350 d:- ref:0 ;
in:285 out:283 type:P dur:2 cpbdur:2 q:32.66 aq:25.59 tex:141238 mv:55847 misc:3331 imb:4155 pmb:2367 smb:1638 d:- ref:0 ;
in:283 out:284 type:B dur:2 cpbdur:2 q:32.72 aq:26.07 tex:53160 mv:43453 misc:6403 imb:1173 pmb:3316 smb:3671 d:- ref:0 ;
in:284 out:285 type:b dur:2 cpbdur:2 q:32.69 aq:28.01 tex:21773 mv:27989 misc:5558 imb:502 pmb:2139 smb:5519 d:- ref:0 ;
in:287 out:286 type:P dur:2 cpbdur:2 q:32.52 aq:25.38 tex:100032 mv:50431 misc:5025 imb:2653 pmb:2583 smb:2924 d:- ref:0 ;
in:286 out:287 type:b dur:2 cpbdur:2 q:32.59 aq:28.32 tex:22961 mv:29527 misc:5696 imb:367 pmb:2452 smb:5341 d:- ref:0 ;
in:288 out:288 type:P dur:2 cpbdur:2 q:32.43 aq:26.13 tex:40699 mv:30819 misc:6546 imb:1293 pmb:2053 smb:4814 d:- ref:0 ;
in:289 out:289 type:i dur:2 cpbdur:2 q:29.57 aq:21.99 tex:642808 mv:233426 misc:366 imb:8160 pmb:0 smb:0 d:- ref:;
in:291 out:290 type:P dur:2 cpbdur:2 q:33.04 aq:28.26 tex:50313 mv:23205 misc:5762 imb:105 pmb:2742 smb:5313 d:- ref:0 ;
in:290 out:291 type:b dur:2 cpbdur:2 q:33.04 aq:33.54 tex:4286 mv:6788 misc:2470 imb:26 pmb:561 smb:7573 d:- ref:0 ;
in:293 out:292 type:P dur:2 cpbdur:2 q:33.26 aq:29.81 tex:58731 mv:24582 misc:5271 imb:173 pmb:2681 smb:5306 d:- ref:0 ;
in:292 out:293 type:b dur:2 cpbdur:2 q:33.15 aq:33.71 tex:4456 mv:7382 misc:2666 imb:23 pmb:644 smb:7493 d:- ref:0 ;
in:295 out:294 type:P dur:2 cpbdur:2 q:33.33 aq:30.44 tex:58156 mv:25428 misc:5416 imb:195 pmb:2765 smb:5200 d:- ref:0 ;
in:294 out:295 type:b dur:2 cpbdur:2 q:33.30 aq:34.26 tex:5147 mv:7755 misc:2802 imb:28 pmb:682 smb:7450 d:- ref:0 ;
in:297 out:296 type:P dur:2 cpbdur:2 q:33.42 aq:31.40 tex:49325 mv:23947 misc:5200 imb:183 pmb:2582 smb:5395 d:- ref:0 ;
in:296 out:297 type:b dur:2 cpbdur:2 q:33.38 aq:33.59 tex:4559 mv:7025 misc:2648 imb:18 pmb:633 smb:7509 d:- ref:0 ;
in:299 out:298 type:P dur:2 cpbdur:2 q:33.55 aq:33.66 tex:33904 mv:20134 misc:5242 imb:185 pmb:2050 smb:5925 d:- ref:0 ;
in:298 out:299 type:b dur:2 cpbdur:2 q:33.49 aq:33.90 tex:6611 mv:7719 misc:2918 imb:25 pmb:729 smb:7406 d:- ref:0 ;
in:300 out:300 type:I dur:2 cpbdur:2 q:29.90 aq:19.91 tex:341953 mv:149006 misc:537 imb:8160 pmb:0 smb:0 d:- ref:;
in:303 out:301 type:P dur:2 cpbdur:2 q:33.94 aq:25.29 tex:23150 mv:10977 misc:4289 imb:202 pmb:1287 smb:6671 d:- ref:0 ;
in:301 out:302 type:B dur:2 cpbdur:2 q:33.94 aq:29.57 tex:1854 mv:1544 misc:1218 imb:3 pmb:213 smb:7944 d:- ref:0 ;
in:302 out:303 type:b dur:2 cpbdur:2 q:33.94 aq:27.99 tex:759 mv:838 misc:763 imb:0 pmb:81 smb:8079 d:- ref:0 ;
in:305 out:304 type:P dur:2 cpbdur:2 q:34.14 aq:26.50 tex:44952 mv:18349 misc:5555 imb:585 pmb:2020 smb:5555 d:- ref:0 ;
in:304 out:305 type:b dur:2 cpbdur:2 q:34.04 aq:29.49 tex:662 mv:782 misc:948 imb:0 pmb:119 smb:8041 d:- ref:0 ;
